date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:23:03	142/142	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/contentPatternTop.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/contentPatternTop.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:23:03	137/137	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/contentPatternLeft.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/contentPatternLeft.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:23:04	136/136	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/contentPatternRight.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/contentPatternRight.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:23:05	2545/2545	---M--	200	added ('OK')	image/gif	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/loader.gif	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/loader.gif	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:23:05	845/845	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/btnNext.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/btnNext.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:23:06	828/828	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/btnPrevious.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/btnPrevious.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:23:07	142/142	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/contentPatternBottom.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/contentPatternBottom.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:23:07	227/227	---M--	200	added ('OK')	image/gif	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/default_thumbnail.gif	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/default_thumbnail.gif	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:23:08	4976/4976	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/owl-carousel2-dist/assets/owl.video.play.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/owl-carousel2-dist/assets/owl.video.play.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/owl-carousel2-dist/assets/owl.min.css?ver=5.5.5)
15:23:09	2393/2393	---MC-	200	added ('OK')	application/json	date:Fri,%2023%20Nov%202018%2011:23:09%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fcredal-team%2Ftheo-musallam%2F	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed8bb2.json	(from http://credal.devv.website/credal-team/theo-musallam/)
15:23:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Nov%202018%2011:23:09%20GMT	http://credal.devv.website/?p=427	C:/My%20Web%20Sites/Credal/credal.devv.website/indexa942.html	(from http://credal.devv.website/credal-team/theo-musallam/)
15:23:09	757/757	---MC-	200	added ('OK')	application/rss+xml	etag:%22f92e28cb7363cbd63d7b4f051764820e%22	http://credal.devv.website/credal-team/theo-musallam/feed/	C:/My%20Web%20Sites/Credal/credal.devv.website/credal-team/theo-musallam/feed/index.html	(from http://credal.devv.website/credal-team/theo-musallam/)
15:23:10	2526/2526	---MC-	200	added ('OK')	text/xml	date:Fri,%2023%20Nov%202018%2011:23:10%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fcredal-team%2Ftheo-musallam%2F&format=xml	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embede452	(from http://credal.devv.website/credal-team/theo-musallam/)
15:23:10	1078/1078	---M--	200	added ('OK')	application/javascript	date:Thu,%2019%20Nov%202015%2000:15:28%20GMT	http://credal.devv.website/wp-includes/js/comment-reply.min.js?ver=4.9.8	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-includes/js/comment-reply.min5010.js	(from http://credal.devv.website/credal-team/theo-musallam/)
15:23:11	2406/2406	---MC-	200	added ('OK')	application/json	date:Fri,%2023%20Nov%202018%2011:23:11%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fcredal-team%2Fmuayad-s-dawood%2F	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed24a4.json	(from http://credal.devv.website/credal-team/muayad-s-dawood/)
15:23:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Nov%202018%2011:23:11%20GMT	http://credal.devv.website/?p=426	C:/My%20Web%20Sites/Credal/credal.devv.website/index2202.html	(from http://credal.devv.website/credal-team/muayad-s-dawood/)
15:23:11	764/764	---MC-	200	added ('OK')	application/rss+xml	etag:%22a2fd3d5009b2ad2bfbeb9a8a4fa050e5%22	http://credal.devv.website/credal-team/muayad-s-dawood/feed/	C:/My%20Web%20Sites/Credal/credal.devv.website/credal-team/muayad-s-dawood/feed/index.html	(from http://credal.devv.website/credal-team/muayad-s-dawood/)
15:23:12	2539/2539	---MC-	200	added ('OK')	text/xml	date:Fri,%2023%20Nov%202018%2011:23:12%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fcredal-team%2Fmuayad-s-dawood%2F&format=xml	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed9b0c	(from http://credal.devv.website/credal-team/muayad-s-dawood/)
15:23:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Nov%202018%2011:23:13%20GMT	http://credal.devv.website/?p=425	C:/My%20Web%20Sites/Credal/credal.devv.website/index27ac.html	(from http://credal.devv.website/credal-team/siddartha-muthirevula/)
15:23:13	2433/2433	---MC-	200	added ('OK')	application/json	date:Fri,%2023%20Nov%202018%2011:23:13%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fcredal-team%2Fsiddartha-muthirevula%2F	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed442e.json	(from http://credal.devv.website/credal-team/siddartha-muthirevula/)
15:23:13	781/781	---MC-	200	added ('OK')	application/rss+xml	etag:%220aa43db519073e8fb5b5062a3119ae85%22	http://credal.devv.website/credal-team/siddartha-muthirevula/feed/	C:/My%20Web%20Sites/Credal/credal.devv.website/credal-team/siddartha-muthirevula/feed/index.html	(from http://credal.devv.website/credal-team/siddartha-muthirevula/)
15:23:13	2566/2566	---MC-	200	added ('OK')	text/xml	date:Fri,%2023%20Nov%202018%2011:23:13%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fcredal-team%2Fsiddartha-muthirevula%2F&format=xml	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embedacd6	(from http://credal.devv.website/credal-team/siddartha-muthirevula/)
15:23:14	2423/2423	---MC-	200	added ('OK')	application/json	date:Fri,%2023%20Nov%202018%2011:23:14%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fcredal-team%2Fabdulla-al-mansoori%2F	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed13fe.json	(from http://credal.devv.website/credal-team/abdulla-al-mansoori/)
15:23:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Nov%202018%2011:23:14%20GMT	http://credal.devv.website/?p=424	C:/My%20Web%20Sites/Credal/credal.devv.website/index007a.html	(from http://credal.devv.website/credal-team/abdulla-al-mansoori/)
15:23:14	775/775	---MC-	200	added ('OK')	application/rss+xml	etag:%22797e790f9face722b08670f4507083df%22	http://credal.devv.website/credal-team/abdulla-al-mansoori/feed/	C:/My%20Web%20Sites/Credal/credal.devv.website/credal-team/abdulla-al-mansoori/feed/index.html	(from http://credal.devv.website/credal-team/abdulla-al-mansoori/)
15:23:15	2556/2556	---MC-	200	added ('OK')	text/xml	date:Fri,%2023%20Nov%202018%2011:23:15%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fcredal-team%2Fabdulla-al-mansoori%2F&format=xml	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed84c5	(from http://credal.devv.website/credal-team/abdulla-al-mansoori/)
15:23:15	2418/2418	---MC-	200	added ('OK')	application/json	date:Fri,%2023%20Nov%202018%2011:23:15%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fcredal-team%2Falessandro-gadotti%2F	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embede4bf.json	(from http://credal.devv.website/credal-team/alessandro-gadotti/)
15:23:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Nov%202018%2011:23:15%20GMT	http://credal.devv.website/?p=428	C:/My%20Web%20Sites/Credal/credal.devv.website/indexc7ce.html	(from http://credal.devv.website/credal-team/alessandro-gadotti/)
15:23:15	772/772	---MC-	200	added ('OK')	application/rss+xml	etag:%224e8d1752cc41175c09c6ac15a91eca73%22	http://credal.devv.website/credal-team/alessandro-gadotti/feed/	C:/My%20Web%20Sites/Credal/credal.devv.website/credal-team/alessandro-gadotti/feed/index.html	(from http://credal.devv.website/credal-team/alessandro-gadotti/)
15:23:16	2551/2551	---MC-	200	added ('OK')	text/xml	date:Fri,%2023%20Nov%202018%2011:23:16%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fcredal-team%2Falessandro-gadotti%2F&format=xml	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embedce81	(from http://credal.devv.website/credal-team/alessandro-gadotti/)
15:23:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Nov%202018%2011:23:17%20GMT	http://credal.devv.website/?p=422	C:/My%20Web%20Sites/Credal/credal.devv.website/index9d87.html	(from http://credal.devv.website/credal-team/jorge-sebastiao/)
15:23:17	2403/2403	---MC-	200	added ('OK')	application/json	date:Fri,%2023%20Nov%202018%2011:23:17%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fcredal-team%2Fjorge-sebastiao%2F	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed68bf.json	(from http://credal.devv.website/credal-team/jorge-sebastiao/)
15:23:17	763/763	---MC-	200	added ('OK')	application/rss+xml	etag:%224e8f313460edbf6416cbefb409291386%22	http://credal.devv.website/credal-team/jorge-sebastiao/feed/	C:/My%20Web%20Sites/Credal/credal.devv.website/credal-team/jorge-sebastiao/feed/index.html	(from http://credal.devv.website/credal-team/jorge-sebastiao/)
15:23:18	2536/2536	---MC-	200	added ('OK')	text/xml	date:Fri,%2023%20Nov%202018%2011:23:18%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fcredal-team%2Fjorge-sebastiao%2F&format=xml	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embedf882	(from http://credal.devv.website/credal-team/jorge-sebastiao/)
15:23:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Nov%202018%2011:23:18%20GMT	http://credal.devv.website/?p=357	C:/My%20Web%20Sites/Credal/credal.devv.website/indexec1b.html	(from http://credal.devv.website/agreement-signed-with-distributors-for-the-kingdom-of-saudi-arabia/)
15:23:18	892/892	---MC-	200	added ('OK')	application/rss+xml	etag:%22b42d815ebf7a53adc5a4e54fc717bda2%22	http://credal.devv.website/agreement-signed-with-distributors-for-the-kingdom-of-saudi-arabia/feed/	C:/My%20Web%20Sites/Credal/credal.devv.website/agreement-signed-with-distributors-for-the-kingdom-of-saudi-arabia/feed/index.html	(from http://credal.devv.website/agreement-signed-with-distributors-for-the-kingdom-of-saudi-arabia/)
15:23:18	2640/2640	---MC-	200	added ('OK')	application/json	date:Fri,%2023%20Nov%202018%2011:23:19%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fagreement-signed-with-distributors-for-the-kingdom-of-saudi-arabia%2F	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embedfbb4.json	(from http://credal.devv.website/agreement-signed-with-distributors-for-the-kingdom-of-saudi-arabia/)
15:23:19	2775/2775	---MC-	200	added ('OK')	text/xml	date:Fri,%2023%20Nov%202018%2011:23:19%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fagreement-signed-with-distributors-for-the-kingdom-of-saudi-arabia%2F&format=xml	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed58eb	(from http://credal.devv.website/agreement-signed-with-distributors-for-the-kingdom-of-saudi-arabia/)
15:23:20	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Fri,%2023%20Nov%202018%2011:23:20%20GMT	http://credal.devv.website/xmlrpc.php	C:/My%20Web%20Sites/Credal/credal.devv.website/xmlrpc.ca.delayed	(from http://credal.devv.website/agreement-signed-with-distributors-for-the-kingdom-of-saudi-arabia/)
15:23:21	857/857	---MC-	200	added ('OK')	application/rss+xml	etag:%226758d1b4c401a3059b4c10af5f50d00d%22	http://credal.devv.website/gitex-technology-week-swiss-pavilion/feed/	C:/My%20Web%20Sites/Credal/credal.devv.website/gitex-technology-week-swiss-pavilion/feed/index.html	(from http://credal.devv.website/gitex-technology-week-swiss-pavilion/)
15:23:21	16037/16037	---MC-	200	added ('OK')	application/rss+xml	etag:%22eb91e3f63e77965171db6efd04d153a0%22	http://credal.devv.website/author/credal/feed/	C:/My%20Web%20Sites/Credal/credal.devv.website/author/credal/feed/index.html	(from http://credal.devv.website/author/credal/)
15:23:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Nov%202018%2011:23:21%20GMT	http://credal.devv.website/?p=116	C:/My%20Web%20Sites/Credal/credal.devv.website/indexd78c.html	(from http://credal.devv.website/gitex-technology-week-swiss-pavilion/)
15:23:21	2655/2655	---MC-	200	added ('OK')	application/json	date:Fri,%2023%20Nov%202018%2011:23:21%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fgitex-technology-week-swiss-pavilion%2F	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed81b7.json	(from http://credal.devv.website/gitex-technology-week-swiss-pavilion/)
15:23:22	2790/2790	---MC-	200	added ('OK')	text/xml	date:Fri,%2023%20Nov%202018%2011:23:22%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fgitex-technology-week-swiss-pavilion%2F&format=xml	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed1b77	(from http://credal.devv.website/gitex-technology-week-swiss-pavilion/)
15:23:33	89699/89699	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Oct%202018%2021:42:46%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal_main.jpg	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal_main.jpg	(from http://credal.devv.website/gitex-technology-week-swiss-pavilion/)
15:23:39	96123/96123	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Oct%202018%2021:32:40%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal.jpg	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal.jpg	(from http://credal.devv.website/gitex-technology-week-swiss-pavilion/)
15:23:40	100428/100428	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Oct%202018%2021:32:44%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal1.jpg	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal1.jpg	(from http://credal.devv.website/gitex-technology-week-swiss-pavilion/)
15:23:52	79804/79804	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Oct%202018%2021:32:52%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal3.jpg	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal3.jpg	(from http://credal.devv.website/gitex-technology-week-swiss-pavilion/)
15:23:53	73448/73448	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Oct%202018%2021:32:56%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal4.jpg	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal4.jpg	(from http://credal.devv.website/gitex-technology-week-swiss-pavilion/)
15:24:00	170129/170129	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Oct%202018%2021:32:48%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal2.jpg	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal2.jpg	(from http://credal.devv.website/gitex-technology-week-swiss-pavilion/)
15:24:08	91687/91687	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Oct%202018%2021:33:00%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal5.jpg	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal5.jpg	(from http://credal.devv.website/gitex-technology-week-swiss-pavilion/)
15:24:14	127034/127034	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Oct%202018%2021:33:04%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal6.jpg	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal6.jpg	(from http://credal.devv.website/gitex-technology-week-swiss-pavilion/)
15:24:18	113539/113539	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Oct%202018%2021:33:08%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal7.jpg	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal7.jpg	(from http://credal.devv.website/gitex-technology-week-swiss-pavilion/)
15:24:20	73508/73508	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Oct%202018%2021:33:12%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal8.jpg	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal8.jpg	(from http://credal.devv.website/gitex-technology-week-swiss-pavilion/)
15:24:20	2630/2630	---MC-	200	added ('OK')	application/json	date:Fri,%2023%20Nov%202018%2011:24:19%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Ffainder-is-proud-to-announce-a-partnership-with-minesweepers-org%2F	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed4751.json	(from http://credal.devv.website/fainder-is-proud-to-announce-a-partnership-with-minesweepers-org/)
15:24:21	886/886	---MC-	200	added ('OK')	application/rss+xml	etag:%22f59c4826a358530efee31cfc9eb2c81b%22	http://credal.devv.website/fainder-is-proud-to-announce-a-partnership-with-minesweepers-org/feed/	C:/My%20Web%20Sites/Credal/credal.devv.website/fainder-is-proud-to-announce-a-partnership-with-minesweepers-org/feed/index.html	(from http://credal.devv.website/fainder-is-proud-to-announce-a-partnership-with-minesweepers-org/)
15:24:21	2765/2765	---MC-	200	added ('OK')	text/xml	date:Fri,%2023%20Nov%202018%2011:24:21%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Ffainder-is-proud-to-announce-a-partnership-with-minesweepers-org%2F&format=xml	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embedfacf	(from http://credal.devv.website/fainder-is-proud-to-announce-a-partnership-with-minesweepers-org/)
15:24:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Nov%202018%2011:24:22%20GMT	http://credal.devv.website/?p=1	C:/My%20Web%20Sites/Credal/credal.devv.website/indexcff1.html	(from http://credal.devv.website/fainder-is-proud-to-announce-a-partnership-with-minesweepers-org/)
15:24:22	814/814	---MC-	200	added ('OK')	application/rss+xml	etag:%220c0f81bf2068fe1ea7ec23b79a3450aa%22	http://credal.devv.website/aipod-presented-at-ingram-micro-at-gitex/feed/	C:/My%20Web%20Sites/Credal/credal.devv.website/aipod-presented-at-ingram-micro-at-gitex/feed/index.html	(from http://credal.devv.website/aipod-presented-at-ingram-micro-at-gitex/)
15:24:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Nov%202018%2011:24:23%20GMT	http://credal.devv.website/?p=115	C:/My%20Web%20Sites/Credal/credal.devv.website/index0a10.html	(from http://credal.devv.website/aipod-presented-at-ingram-micro-at-gitex/)
15:24:23	2510/2510	---MC-	200	added ('OK')	application/json	date:Fri,%2023%20Nov%202018%2011:24:23%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Faipod-presented-at-ingram-micro-at-gitex%2F	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed2593.json	(from http://credal.devv.website/aipod-presented-at-ingram-micro-at-gitex/)
15:24:24	87171/87171	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Oct%202018%2021:33:16%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal9.jpg	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/gitex_technology_week_credal9.jpg	(from http://credal.devv.website/gitex-technology-week-swiss-pavilion/)
15:24:25	2645/2645	---MC-	200	added ('OK')	text/xml	date:Fri,%2023%20Nov%202018%2011:24:24%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Faipod-presented-at-ingram-micro-at-gitex%2F&format=xml	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed7638	(from http://credal.devv.website/aipod-presented-at-ingram-micro-at-gitex/)
15:24:28	504375/504375	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Oct%202018%2021:26:42%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/na15-hamdan-2.jpg	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/na15-hamdan-2.jpg	(from http://credal.devv.website/gitex-technology-week-swiss-pavilion/)
